timestamp,symbol,sector,direction,brain1_prob,brain2_conviction,rel_strength,score,price,action,reason
2026-03-12 09:16:32,KEI,Infrastructure,FLAT,0.5431,0.0,2.4365,0.0,4311.0,SKIP,LOW_PROB
2026-03-12 09:16:32,SCHAEFFLER,Auto,FLAT,0.5771,0.0,1.1582,0.0,4001.9,SKIP,LOW_PROB
2026-03-12 09:16:33,POLYCAB,Infrastructure,FLAT,0.519,0.0,0.3996,0.0,7343.0,SKIP,LOW_PROB
2026-03-12 09:16:33,AUROPHARMA,Pharma,FLAT,0.3706,0.0,-1.3175,0.0,1303.8,SKIP,LOW_PROB
2026-03-12 09:16:33,INDUSINDBK,Finance,FLAT,0.5576,0.0,-0.7588,0.0,852.95,SKIP,LOW_PROB
2026-03-12 09:16:33,MUTHOOTFIN,Finance,FLAT,0.4849,0.0,0.0158,0.0,3132.1,SKIP,LOW_PROB
2026-03-12 09:16:33,BHARATFORG,Auto,FLAT,0.4521,0.0,1.1083,0.0,1759.1,SKIP,LOW_PROB
2026-03-12 09:16:33,HEROMOTOCO,Auto,FLAT,0.4878,0.0,0.9114,0.0,5501.5,SKIP,LOW_PROB
2026-03-12 09:16:33,DIXON,Consumer,SHORT,0.6283,152.03,3.2702,95.52,10396.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:33,INDIGO,Consumer,FLAT,0.4489,0.0,-0.5168,0.0,4207.3,SKIP,LOW_PROB
2026-03-12 09:16:33,ALKEM,Pharma,FLAT,0.519,0.0,-1.5836,0.0,5505.5,SKIP,LOW_PROB
2026-03-12 09:16:33,CUMMINSIND,Infrastructure,FLAT,0.5144,0.0,0.2235,0.0,4600.0,SKIP,LOW_PROB
2026-03-12 09:16:33,FACT,Metals,FLAT,0.5431,0.0,1.5304,0.0,853.05,SKIP,LOW_PROB
2026-03-12 09:16:33,POLYCAB,Infrastructure,FLAT,0.564,0.0,0.1222,0.0,7339.0,SKIP,LOW_PROB
2026-03-12 09:16:33,HEROMOTOCO,Auto,FLAT,0.4878,0.0,0.8893,0.0,5499.0,SKIP,LOW_PROB
2026-03-12 09:16:33,MRF,Auto,SHORT,0.7202,159.64,3.7266,114.97,135225.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:33,NAVINFLUOR,Metals,FLAT,0.4811,0.0,0.8842,0.0,6316.0,SKIP,LOW_PROB
2026-03-12 09:16:33,APOLLOHOSP,Pharma,FLAT,0.4521,0.0,-1.2068,0.0,7615.0,SKIP,LOW_PROB
2026-03-12 09:16:33,APARINDS,Infrastructure,FLAT,0.544,0.0,1.069,0.0,9082.0,SKIP,LOW_PROB
2026-03-12 09:16:33,BOSCHLTD,Auto,SHORT,0.812,158.8,2.7567,128.95,31040.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:33,GVT&D,Infrastructure,FLAT,0.5431,0.0,1.8903,0.0,3805.7,SKIP,LOW_PROB
2026-03-12 09:16:33,AIIL,Finance,FLAT,0.6454,0.0,-0.5832,0.0,439.85,SKIP,LOW_PROB
2026-03-12 09:16:33,AJANTPHARM,Pharma,FLAT,0.519,0.0,-1.8983,0.0,3044.8,SKIP,LOW_PROB
2026-03-12 09:16:33,ENRIN,Infrastructure,FLAT,0.4878,0.0,0.3355,0.0,2881.0,SKIP,LOW_PROB
2026-03-12 09:16:33,BAJAJHLDNG,Finance,FLAT,0.5771,0.0,0.7222,0.0,10056.0,SKIP,LOW_PROB
2026-03-12 09:16:33,COROMANDEL,Metals,FLAT,0.5771,0.0,0.4791,0.0,1972.6,SKIP,LOW_PROB
2026-03-12 09:16:34,ABB,Infrastructure,SHORT,0.6231,157.98,-0.0002,98.43,6170.5,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:34,BHARATFORG,Auto,FLAT,0.519,0.0,1.0696,0.0,1756.0,SKIP,LOW_PROB
2026-03-12 09:16:34,PERSISTENT,IT,SHORT,0.812,156.57,1.2824,127.13,4663.9,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:34,FLUOROCHEM,Metals,FLAT,0.3832,0.0,-0.3768,0.0,3193.5,SKIP,LOW_PROB
2026-03-12 09:16:34,BSE,Finance,FLAT,0.44,0.0,1.2331,0.0,2803.4,SKIP,LOW_PROB
2026-03-12 09:16:34,SUNDARMFIN,Finance,FLAT,0.5771,0.0,1.9269,0.0,5184.0,SKIP,LOW_PROB
2026-03-12 09:16:34,POLYCAB,Infrastructure,FLAT,0.519,0.0,-0.0823,0.0,7335.0,SKIP,LOW_PROB
2026-03-12 09:16:34,ESCORTS,Infrastructure,FLAT,0.544,0.0,0.1096,0.0,3310.0,SKIP,LOW_PROB
2026-03-12 09:16:34,TATACOMM,Telecom,FLAT,0.498,0.0,-0.0326,0.0,1455.4,SKIP,LOW_PROB
2026-03-12 09:16:34,ABB,Infrastructure,FLAT,0.519,0.0,0.0437,0.0,6176.5,SKIP,LOW_PROB
2026-03-12 09:16:34,LTTS,IT,SHORT,0.6667,154.47,1.2726,102.98,3058.2,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:34,VEDL,Metals,FLAT,0.2618,0.0,-1.1063,0.0,715.2,SKIP,LOW_PROB
2026-03-12 09:16:34,SOLARINDS,Metals,FLAT,0.4577,0.0,1.506,0.0,14482.0,SKIP,LOW_PROB
2026-03-12 09:16:34,DIXON,Consumer,SHORT,0.6671,154.62,3.3392,103.15,10402.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:34,BHARTIHEXA,Telecom,FLAT,0.4275,0.0,-0.3261,0.0,1510.0,SKIP,LOW_PROB
2026-03-12 09:16:35,ABB,Infrastructure,FLAT,0.5431,0.0,0.0852,0.0,6174.5,SKIP,LOW_PROB
2026-03-12 09:16:35,VOLTAS,Consumer,FLAT,0.4089,0.0,-0.1046,0.0,1443.4,SKIP,LOW_PROB
2026-03-12 09:16:35,SHREECEM,Cement,SHORT,0.7202,156.86,2.7461,112.98,23570.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:35,PERSISTENT,IT,SHORT,0.6659,159.32,1.3376,106.09,4661.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:35,DIXON,Consumer,FLAT,0.5587,0.0,2.9851,0.0,10397.0,SKIP,LOW_PROB
2026-03-12 09:16:35,AIAENG,Infrastructure,FLAT,0.564,0.0,0.6199,0.0,3650.0,SKIP,LOW_PROB
2026-03-12 09:16:35,MUTHOOTFIN,Finance,FLAT,0.4898,0.0,0.0642,0.0,3135.0,SKIP,LOW_PROB
2026-03-12 09:16:35,JBCHEPHARM,Pharma,FLAT,0.3832,0.0,-1.0736,0.0,2117.4,SKIP,LOW_PROB
2026-03-12 09:16:36,ALKEM,Pharma,FLAT,0.4898,0.0,-1.2315,0.0,5499.5,SKIP,LOW_PROB
2026-03-12 09:16:36,KEI,Infrastructure,FLAT,0.4878,0.0,2.3822,0.0,4307.0,SKIP,LOW_PROB
2026-03-12 09:16:36,OFSS,IT,SHORT,0.6231,153.32,2.2422,95.53,6724.5,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:36,SCHAEFFLER,Auto,FLAT,0.5827,0.0,1.26,0.0,3996.0,SKIP,LOW_PROB
2026-03-12 09:16:36,SRF,Metals,FLAT,0.5144,0.0,0.1148,0.0,2455.8,SKIP,LOW_PROB
2026-03-12 09:16:36,MUTHOOTFIN,Finance,FLAT,0.4898,0.0,0.1407,0.0,3133.0,SKIP,LOW_PROB
2026-03-12 09:16:36,ASTRAL,Infrastructure,FLAT,0.5242,0.0,0.4914,0.0,1651.2,SKIP,LOW_PROB
2026-03-12 09:16:36,DRREDDY,Pharma,FLAT,0.5296,0.0,-1.5279,0.0,1307.6,SKIP,LOW_PROB
2026-03-12 09:16:36,FACT,Metals,FLAT,0.5431,0.0,1.4569,0.0,855.65,SKIP,LOW_PROB
2026-03-12 09:16:36,PERSISTENT,IT,SHORT,0.7202,159.99,1.4291,115.23,4664.3,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:36,POLYCAB,Infrastructure,FLAT,0.4811,0.0,-0.1626,0.0,7331.5,SKIP,LOW_PROB
2026-03-12 09:16:36,SUNDARMFIN,Finance,SHORT,0.6667,153.49,1.5161,102.33,5189.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:36,BERGEPAINT,Consumer,FLAT,0.498,0.0,-0.6613,0.0,421.4,SKIP,LOW_PROB
2026-03-12 09:16:36,DIXON,Consumer,SHORT,0.615,152.34,2.5323,93.69,10390.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:37,PERSISTENT,IT,SHORT,0.6231,156.99,1.58,97.82,4660.2,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:37,DIXON,Consumer,SHORT,0.6283,155.56,1.9889,97.74,10396.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:37,ETERNAL,Consumer,FLAT,0.4037,0.0,-0.6418,0.0,218.25,SKIP,LOW_PROB
2026-03-12 09:16:37,JBCHEPHARM,Pharma,FLAT,0.4577,0.0,-1.0931,0.0,2119.6,SKIP,LOW_PROB
2026-03-12 09:16:37,SHREECEM,Cement,FLAT,0.5771,0.0,2.6904,0.0,23565.0,SKIP,LOW_PROB
2026-03-12 09:16:37,APOLLOHOSP,Pharma,FLAT,0.4068,0.0,-1.3247,0.0,7611.5,SKIP,LOW_PROB
2026-03-12 09:16:38,MCX,Finance,FLAT,0.4898,0.0,0.4072,0.0,2490.4,SKIP,LOW_PROB
2026-03-12 09:16:38,ABB,Infrastructure,FLAT,0.4577,0.0,0.1831,0.0,6168.0,SKIP,LOW_PROB
2026-03-12 09:16:38,VOLTAS,Consumer,FLAT,0.4149,0.0,-0.0495,0.0,1446.9,SKIP,LOW_PROB
2026-03-12 09:16:38,TRENT,Consumer,FLAT,0.4521,0.0,0.7053,0.0,3574.8,SKIP,LOW_PROB
2026-03-12 09:16:38,APOLLOHOSP,Pharma,FLAT,0.4577,0.0,-1.4014,0.0,7609.5,SKIP,LOW_PROB
2026-03-12 09:16:39,ASTRAL,Infrastructure,FLAT,0.5251,0.0,0.4711,0.0,1653.5,SKIP,LOW_PROB
2026-03-12 09:16:39,ABB,Infrastructure,FLAT,0.4878,0.0,0.3057,0.0,6174.0,SKIP,LOW_PROB
2026-03-12 09:16:39,MCX,Finance,FLAT,0.498,0.0,0.4028,0.0,2488.4,SKIP,LOW_PROB
2026-03-12 09:16:39,MUTHOOTFIN,Finance,FLAT,0.4811,0.0,0.2195,0.0,3130.3,SKIP,LOW_PROB
2026-03-12 09:16:39,ICICIBANK,Banking,FLAT,0.5058,0.0,0.1025,0.0,1258.6,SKIP,LOW_PROB
2026-03-12 09:16:39,MCX,Finance,FLAT,0.5576,0.0,0.346,0.0,2485.5,SKIP,LOW_PROB
2026-03-12 09:16:39,3MINDIA,Infrastructure,SHORT,0.6667,156.83,0.0537,104.56,33250.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:39,BALKRISIND,Auto,FLAT,0.4811,0.0,0.9928,0.0,2164.7,SKIP,LOW_PROB
2026-03-12 09:16:39,ADANIENSOL,Energy,FLAT,0.4177,0.0,-1.2421,0.0,979.2,SKIP,LOW_PROB
2026-03-12 09:16:39,AJANTPHARM,Pharma,FLAT,0.5431,0.0,-2.0179,0.0,3046.3,SKIP,LOW_PROB
2026-03-12 09:16:39,ABBOTINDIA,Pharma,FLAT,0.498,0.0,-2.374,0.0,26875.0,SKIP,LOW_PROB
2026-03-12 09:16:39,DALBHARAT,Cement,FLAT,0.4783,0.0,-0.4113,0.0,1839.0,SKIP,LOW_PROB
2026-03-12 09:16:39,APARINDS,Infrastructure,FLAT,0.5431,0.0,1.0959,0.0,9090.0,SKIP,LOW_PROB
2026-03-12 09:16:39,CUMMINSIND,Infrastructure,FLAT,0.4783,0.0,0.1322,0.0,4596.5,SKIP,LOW_PROB
2026-03-12 09:16:39,OBEROIRLTY,Infrastructure,FLAT,0.5847,0.0,-0.3315,0.0,1462.0,SKIP,LOW_PROB
2026-03-12 09:16:40,DLF,Infrastructure,FLAT,0.5576,0.0,-1.2704,0.0,564.3,SKIP,LOW_PROB
2026-03-12 09:16:40,LINDEINDIA,Metals,FLAT,0.4521,0.0,0.031,0.0,6673.5,SKIP,LOW_PROB
2026-03-12 09:16:40,IPCALAB,Pharma,FLAT,0.4811,0.0,-1.4564,0.0,1530.6,SKIP,LOW_PROB
2026-03-12 09:16:40,GVT&D,Infrastructure,SHORT,0.7667,155.01,1.4251,118.84,3814.2,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:40,TIINDIA,Auto,FLAT,0.4179,0.0,1.1542,0.0,2526.8,SKIP,LOW_PROB
2026-03-12 09:16:40,ATGL,Energy,FLAT,0.519,0.0,0.9523,0.0,633.95,SKIP,LOW_PROB
2026-03-12 09:16:40,HEROMOTOCO,Auto,FLAT,0.4878,0.0,0.593,0.0,5492.0,SKIP,LOW_PROB
2026-03-12 09:16:40,INDHOTEL,Consumer,FLAT,0.3093,0.0,0.0421,0.0,611.1,SKIP,LOW_PROB
2026-03-12 09:16:40,PAGEIND,Consumer,SHORT,0.812,158.7,2.7982,128.86,31340.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:40,ABB,Infrastructure,FLAT,0.4577,0.0,0.4023,0.0,6167.5,SKIP,LOW_PROB
2026-03-12 09:16:40,NATIONALUM,Metals,FLAT,0.3329,0.0,0.6358,0.0,399.05,SKIP,LOW_PROB
2026-03-12 09:16:40,MANKIND,Pharma,FLAT,0.4279,0.0,-2.3299,0.0,2212.9,SKIP,LOW_PROB
2026-03-12 09:16:40,PIIND,Metals,FLAT,0.4878,0.0,0.1847,0.0,2979.0,SKIP,LOW_PROB
2026-03-12 09:16:40,SONACOMS,Auto,FLAT,0.3902,0.0,0.5109,0.0,511.0,SKIP,LOW_PROB
2026-03-12 09:16:40,DIXON,Consumer,FLAT,0.519,0.0,1.1213,0.0,10386.0,SKIP,LOW_PROB
2026-03-12 09:16:40,ESCORTS,Infrastructure,FLAT,0.5144,0.0,0.0893,0.0,3302.1,SKIP,LOW_PROB
2026-03-12 09:16:40,MUTHOOTFIN,Finance,FLAT,0.5431,0.0,0.3068,0.0,3133.0,SKIP,LOW_PROB
2026-03-12 09:16:40,GODFRYPHLP,FMCG,FLAT,0.5242,0.0,0.4509,0.0,2065.4,SKIP,LOW_PROB
2026-03-12 09:16:40,APOLLOHOSP,Pharma,FLAT,0.4577,0.0,-1.4506,0.0,7613.0,SKIP,LOW_PROB
2026-03-12 09:16:40,BDL,Infrastructure,FLAT,0.564,0.0,1.0041,0.0,1341.6,SKIP,LOW_PROB
2026-03-12 09:16:40,POWERINDIA,Infrastructure,SHORT,0.6968,157.11,1.3202,109.47,24665.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:40,SOLARINDS,Metals,SHORT,0.7107,159.08,0.2111,113.06,14458.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:40,DIXON,Consumer,FLAT,0.519,0.0,0.8555,0.0,10390.0,SKIP,LOW_PROB
2026-03-12 09:16:40,BEL,Infrastructure,FLAT,0.3509,0.0,-0.3647,0.0,450.25,SKIP,LOW_PROB
2026-03-12 09:16:40,CUMMINSIND,Infrastructure,FLAT,0.4811,0.0,-0.1167,0.0,4590.8,SKIP,LOW_PROB
2026-03-12 09:16:41,LODHA,Infrastructure,FLAT,0.5576,0.0,-1.0087,0.0,866.9,SKIP,LOW_PROB
2026-03-12 09:16:41,SUPREMEIND,Infrastructure,FLAT,0.519,0.0,0.4698,0.0,3968.8,SKIP,LOW_PROB
2026-03-12 09:16:41,ABB,Infrastructure,FLAT,0.5431,0.0,0.4241,0.0,6166.5,SKIP,LOW_PROB
2026-03-12 09:16:41,DIXON,Consumer,FLAT,0.4898,0.0,0.6702,0.0,10384.0,SKIP,LOW_PROB
2026-03-12 09:16:41,GLENMARK,Pharma,FLAT,0.3997,0.0,-1.8986,0.0,2262.0,SKIP,LOW_PROB
2026-03-12 09:16:41,TRENT,Consumer,FLAT,0.4878,0.0,0.7259,0.0,3578.0,SKIP,LOW_PROB
2026-03-12 09:16:41,APARINDS,Infrastructure,SHORT,0.6671,152.03,1.3423,101.43,9094.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:41,LINDEINDIA,Metals,FLAT,0.4521,0.0,-0.0522,0.0,6669.5,SKIP,LOW_PROB
2026-03-12 09:16:41,BOSCHLTD,Auto,SHORT,0.6231,149.68,2.6948,93.26,31035.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:41,HEROMOTOCO,Auto,FLAT,0.4811,0.0,0.52,0.0,5497.0,SKIP,LOW_PROB
2026-03-12 09:16:41,COCHINSHIP,Infrastructure,FLAT,0.4489,0.0,-0.2925,0.0,1431.0,SKIP,LOW_PROB
2026-03-12 09:16:41,ENRIN,Infrastructure,FLAT,0.6396,0.0,0.3133,0.0,2879.4,SKIP,LOW_PROB
2026-03-12 09:16:41,JINDALSTEL,Metals,FLAT,0.2583,0.0,-0.5319,0.0,1172.2,SKIP,LOW_PROB
2026-03-12 09:16:42,OFSS,IT,SHORT,0.7202,156.44,2.4736,112.67,6730.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:42,APOLLOHOSP,Pharma,FLAT,0.4577,0.0,-1.5479,0.0,7610.0,SKIP,LOW_PROB
2026-03-12 09:16:42,BLUESTARCO,Consumer,FLAT,0.498,0.0,0.1801,0.0,1918.8,SKIP,LOW_PROB
2026-03-12 09:16:42,MRF,Auto,SHORT,0.7202,159.62,0.515,114.96,134950.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:42,NAVINFLUOR,Metals,SHORT,0.6659,158.12,0.7282,105.3,6325.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:42,POLICYBZR,Finance,FLAT,0.4811,0.0,-0.233,0.0,1441.2,SKIP,LOW_PROB
2026-03-12 09:16:42,HDFCAMC,Finance,FLAT,0.4898,0.0,0.3232,0.0,2415.0,SKIP,LOW_PROB
2026-03-12 09:16:42,ABB,Infrastructure,FLAT,0.4898,0.0,0.4213,0.0,6164.5,SKIP,LOW_PROB
2026-03-12 09:16:42,ESCORTS,Infrastructure,FLAT,0.6041,0.0,0.0823,0.0,3301.6,SKIP,LOW_PROB
2026-03-12 09:16:42,ABB,Infrastructure,FLAT,0.4898,0.0,0.5549,0.0,6171.0,SKIP,LOW_PROB
2026-03-12 09:16:42,SOLARINDS,Metals,SHORT,0.6671,158.66,0.2732,105.84,14472.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:42,DIXON,Consumer,FLAT,0.4878,0.0,0.1306,0.0,10374.0,SKIP,LOW_PROB
2026-03-12 09:16:42,PERSISTENT,IT,SHORT,0.6667,156.08,1.7567,104.05,4663.9,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:42,BHARTIHEXA,Telecom,FLAT,0.437,0.0,-0.1225,0.0,1506.2,SKIP,LOW_PROB
2026-03-12 09:16:42,CUMMINSIND,Infrastructure,FLAT,0.4577,0.0,-0.1231,0.0,4595.0,SKIP,LOW_PROB
2026-03-12 09:16:43,SUPREMEIND,Infrastructure,FLAT,0.5576,0.0,0.4271,0.0,3968.3,SKIP,LOW_PROB
2026-03-12 09:16:43,PERSISTENT,IT,SHORT,0.6671,156.78,1.8118,104.59,4666.8,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:43,GLAXO,Pharma,FLAT,0.4497,0.0,-2.0143,0.0,2461.1,SKIP,LOW_PROB
2026-03-12 09:16:43,SUNDARMFIN,Finance,FLAT,0.4898,0.0,1.3339,0.0,5191.5,SKIP,LOW_PROB
2026-03-12 09:16:43,GODREJCP,FMCG,FLAT,0.4577,0.0,0.2402,0.0,1074.2,SKIP,LOW_PROB
2026-03-12 09:16:43,PRESTIGE,Infrastructure,FLAT,0.4037,0.0,-0.049,0.0,1252.1,SKIP,LOW_PROB
2026-03-12 09:16:43,MCX,Finance,FLAT,0.519,0.0,0.3387,0.0,2489.8,SKIP,LOW_PROB
2026-03-12 09:16:43,ABB,Infrastructure,FLAT,0.4811,0.0,0.7017,0.0,6173.5,SKIP,LOW_PROB
2026-03-12 09:16:44,ALKEM,Pharma,FLAT,0.4521,0.0,-1.1965,0.0,5492.5,SKIP,LOW_PROB
2026-03-12 09:16:44,KEI,Infrastructure,FLAT,0.5431,0.0,2.2239,0.0,4305.5,SKIP,LOW_PROB
2026-03-12 09:16:44,MRF,Auto,SHORT,0.7107,160.15,0.515,113.82,134775.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:44,PERSISTENT,IT,SHORT,0.7107,156.86,2.032,111.48,4668.4,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:44,DIXON,Consumer,FLAT,0.4878,0.0,0.0822,0.0,10376.0,SKIP,LOW_PROB
2026-03-12 09:16:44,AIAENG,Infrastructure,FLAT,0.5953,0.0,0.2759,0.0,3639.1,SKIP,LOW_PROB
2026-03-12 09:16:44,MUTHOOTFIN,Finance,FLAT,0.4898,0.0,0.3721,0.0,3130.7,SKIP,LOW_PROB
2026-03-12 09:16:44,MFSL,Finance,FLAT,0.4279,0.0,0.1012,0.0,1697.1,SKIP,LOW_PROB
2026-03-12 09:16:44,ATGL,Energy,FLAT,0.5251,0.0,0.8872,0.0,636.05,SKIP,LOW_PROB
2026-03-12 09:16:44,COLPAL,FMCG,FLAT,0.4878,0.0,0.84,0.0,2018.7,SKIP,LOW_PROB
2026-03-12 09:16:44,CHOLAHLDNG,Finance,FLAT,0.4811,0.0,0.4728,0.0,1529.0,SKIP,LOW_PROB
2026-03-12 09:16:44,ABB,Infrastructure,FLAT,0.4577,0.0,0.767,0.0,6167.5,SKIP,LOW_PROB
2026-03-12 09:16:44,COFORGE,IT,FLAT,0.439,0.0,1.0013,0.0,1093.0,SKIP,LOW_PROB
2026-03-12 09:16:44,GLAXO,Pharma,FLAT,0.4878,0.0,-1.9566,0.0,2466.3,SKIP,LOW_PROB
2026-03-12 09:16:44,POLYCAB,Infrastructure,FLAT,0.519,0.0,-0.1756,0.0,7329.0,SKIP,LOW_PROB
2026-03-12 09:16:44,CUMMINSIND,Infrastructure,FLAT,0.4811,0.0,-0.072,0.0,4589.7,SKIP,LOW_PROB
2026-03-12 09:16:44,SUNDARMFIN,Finance,FLAT,0.4878,0.0,0.8878,0.0,5184.5,SKIP,LOW_PROB
2026-03-12 09:16:44,DIXON,Consumer,FLAT,0.4577,0.0,0.0606,0.0,10374.0,SKIP,LOW_PROB
2026-03-12 09:16:44,BSE,Finance,FLAT,0.4878,0.0,1.0803,0.0,2801.0,SKIP,LOW_PROB
2026-03-12 09:16:45,PERSISTENT,IT,SHORT,0.7107,157.94,2.2822,112.25,4669.4,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:45,DIXON,Consumer,FLAT,0.4898,0.0,0.0884,0.0,10377.0,SKIP,LOW_PROB
2026-03-12 09:16:45,HINDALCO,Metals,FLAT,0.3299,0.0,-0.4452,0.0,948.8,SKIP,LOW_PROB
2026-03-12 09:16:45,MAZDOCK,Infrastructure,FLAT,0.4811,0.0,1.2221,0.0,2407.3,SKIP,LOW_PROB
2026-03-12 09:16:45,ABB,Infrastructure,FLAT,0.4783,0.0,0.7551,0.0,6165.5,SKIP,LOW_PROB
2026-03-12 09:16:45,AIAENG,Infrastructure,SHORT,0.6659,160.0,0.178,106.55,3650.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:46,DIXON,Consumer,FLAT,0.4521,0.0,0.143,0.0,10369.0,SKIP,LOW_PROB
2026-03-12 09:16:46,CUMMINSIND,Infrastructure,FLAT,0.4898,0.0,-0.0571,0.0,4592.1,SKIP,LOW_PROB
2026-03-12 09:16:46,TRENT,Consumer,FLAT,0.4878,0.0,0.7368,0.0,3576.0,SKIP,LOW_PROB
2026-03-12 09:16:46,MCX,Finance,FLAT,0.5431,0.0,0.2959,0.0,2486.6,SKIP,LOW_PROB
2026-03-12 09:16:46,CANBK,Finance,FLAT,0.4177,0.0,-1.0165,0.0,137.06,SKIP,LOW_PROB
2026-03-12 09:16:46,CUMMINSIND,Infrastructure,FLAT,0.5431,0.0,-0.1177,0.0,4588.0,SKIP,LOW_PROB
2026-03-12 09:16:46,DIXON,Consumer,FLAT,0.4811,0.0,0.1193,0.0,10373.0,SKIP,LOW_PROB
2026-03-12 09:16:47,DIXON,Consumer,FLAT,0.4577,0.0,0.1081,0.0,10365.0,SKIP,LOW_PROB
2026-03-12 09:16:47,PERSISTENT,IT,SHORT,0.7107,155.92,2.5479,110.81,4672.2,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:47,MUTHOOTFIN,Finance,FLAT,0.52,0.0,0.4621,0.0,3133.3,SKIP,LOW_PROB
2026-03-12 09:16:47,POLYCAB,Infrastructure,FLAT,0.4577,0.0,-0.0884,0.0,7331.0,SKIP,LOW_PROB
2026-03-12 09:16:48,3MINDIA,Infrastructure,SHORT,0.6231,157.92,0.2548,98.39,33230.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:48,JUBLFOOD,Consumer,FLAT,0.6124,0.0,-0.4695,0.0,461.35,SKIP,LOW_PROB
2026-03-12 09:16:48,MPHASIS,IT,FLAT,0.4279,0.0,1.1708,0.0,2169.1,SKIP,LOW_PROB
2026-03-12 09:16:48,NH,Pharma,FLAT,0.4149,0.0,-2.3328,0.0,1713.7,SKIP,LOW_PROB
2026-03-12 09:16:48,SBIN,Finance,FLAT,0.3299,0.0,-1.5051,0.0,1075.4,SKIP,LOW_PROB
2026-03-12 09:16:48,DIXON,Consumer,SHORT,0.6671,153.69,1.0962,102.53,10381.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:48,POWERINDIA,Infrastructure,FLAT,0.5144,0.0,1.0555,0.0,24660.0,SKIP,LOW_PROB
2026-03-12 09:16:48,FACT,Metals,FLAT,0.5296,0.0,1.3958,0.0,852.65,SKIP,LOW_PROB
2026-03-12 09:16:48,CONCOR,Consumer,FLAT,0.3684,0.0,-0.2465,0.0,461.45,SKIP,LOW_PROB
2026-03-12 09:16:48,THERMAX,Infrastructure,FLAT,0.4898,0.0,0.4118,0.0,3131.9,SKIP,LOW_PROB
2026-03-12 09:16:48,APARINDS,Infrastructure,FLAT,0.4878,0.0,1.6608,0.0,9083.0,SKIP,LOW_PROB
2026-03-12 09:16:48,APOLLOHOSP,Pharma,FLAT,0.4577,0.0,-1.7358,0.0,7606.5,SKIP,LOW_PROB
2026-03-12 09:16:48,CUMMINSIND,Infrastructure,FLAT,0.5771,0.0,0.2154,0.0,4594.2,SKIP,LOW_PROB
2026-03-12 09:16:48,LINDEINDIA,Metals,FLAT,0.4577,0.0,-0.2038,0.0,6661.5,SKIP,LOW_PROB
2026-03-12 09:16:48,ABB,Infrastructure,FLAT,0.4878,0.0,1.1035,0.0,6173.5,SKIP,LOW_PROB
2026-03-12 09:16:48,APOLLOHOSP,Pharma,FLAT,0.4878,0.0,-1.8129,0.0,7610.0,SKIP,LOW_PROB
2026-03-12 09:16:48,POWERINDIA,Infrastructure,SHORT,0.6671,155.72,0.3406,103.89,24630.0,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:48,PERSISTENT,IT,SHORT,0.7107,160.13,2.8185,113.8,4673.4,SKIP,TIME_GATE_LOCK
2026-03-12 09:16:49,TIINDIA,Auto,FLAT,0.4783,0.0,1.1692,0.0,2529.6,SKIP,LOW_PROB
2026-03-12 09:16:49,CRISIL,Finance,FLAT,0.519,0.0,0.6429,0.0,4229.6,SKIP,LOW_PROB
2026-03-12 09:16:49,HEROMOTOCO,Auto,FLAT,0.4811,0.0,0.5386,0.0,5498.5,SKIP,LOW_PROB
2026-03-12 09:16:49,RADICO,FMCG,FLAT,0.4878,0.0,0.9785,0.0,2813.0,SKIP,LOW_PROB
